REF DU MUSEE;NOM DU MUSEE;ANNEE;REGION;VILLE;DATE APPELLATION;PAYANT;GRATUIT;TOTAL;NOTE;ID MUSEOFILE;DEPARTEMENT;OBSERVATIONS
1437002;Musée de la Meunerie - Moulin de Marcy;2010;BASSE-NORMANDIE;LE MOLAY-LITTRY;01/02/2003;4455;3146;7601;;;CALVADOS;
1458201;Château de Saint-Germain de Livet;2010;BASSE-NORMANDIE;SAINT-GERMAIN DE LIVET;01/02/2003;8249;11516;19765;;;CALVADOS;
1469201;Musée de la Bataille de Tilly-Sur-Seulles 1944;2010;BASSE-NORMANDIE;TILLY-SUR-SEULLES;01/02/2003;539;691;1230;;;CALVADOS;
5002901;Musée de la Pomme et de la Poire;2010;BASSE-NORMANDIE;BARENTON;01/02/2003;525;2664;3189;;;MANCHE;
5012902;Musée Thomas Henry;2010;BASSE-NORMANDIE;CHERBOURG-EN-COTENTIN;01/02/2003;0;28130;28130;;;MANCHE;
5012903;Musée de la Guerre et de la Libération;2010;BASSE-NORMANDIE;CHERBOURG-EN-COTENTIN;01/02/2003;5240;7731;12971;;;MANCHE;
5021803;Musée Christian Dior;2010;BASSE-NORMANDIE;GRANVILLE;01/02/2003;37643;8980;46623;;;MANCHE;
5050201;Musée des Beaux-Arts;2010;BASSE-NORMANDIE;SAINT-LO;01/02/2003;2181;6432;8613;;;MANCHE;
5052501;Musée du Granit;2010;BASSE-NORMANDIE;SAINT-MICHEL-DE-MONTJOIE;01/02/2003;1250;496;1746;;;MANCHE;
5060101;Musée du Château;2010;BASSE-NORMANDIE;TORIGNI-SUR-VIRE;01/02/2003;100;700;800;;;MANCHE;
6100101;Musée des Beaux-Arts et de la Dentelle;2010;BASSE-NORMANDIE;ALENCON;01/02/2003;8801;7413;16214;;;ORNE;
6129301;Musée du Percheron;2010;BASSE-NORMANDIE;MORTAGNE-AU-PERCHE;01/02/2003;0;864;864;;;ORNE;
2705601;Musée Municipal;2010;HAUTE-NORMANDIE;BERNAY;01/02/2003;3578;12708;16286;;;EURE;
2722901;Musée de l'Ancien Evêché;2010;HAUTE-NORMANDIE;EVREUX;01/02/2003;0;18051;18051;;;EURE;
2746701;Musée Alfred Canel;2010;HAUTE-NORMANDIE;PONT-AUDEMER;01/02/2003;1221;3417;4638;;;EURE;
2768101;Musée Alphonse-Georges Poulain;2010;HAUTE-NORMANDIE;VERNON;01/02/2003;7152;12493;19645;;;EURE;
7605701;Musée Municipal;2010;HAUTE-NORMANDIE;BARENTIN;01/02/2003;;;;F;;SEINE-MARITIME;
7615701;Pavillon Flaubert;2010;HAUTE-NORMANDIE;CANTELEU;01/02/2003;0;785;785;;;SEINE-MARITIME;
7635104;Muséum d'Histoire Naturelle;2010;HAUTE-NORMANDIE;LE HAVRE;01/02/2003;0;38065;38065;;;SEINE-MARITIME;
7641201;Musée des Traditions et Arts Normands;2010;HAUTE-NORMANDIE;MARTAINVILLE-EPREVILLE;01/02/2003;8773;9324;18097;;;SEINE-MARITIME;
7654009;Musée-Maison Natale Pierre Corneille;2010;HAUTE-NORMANDIE;ROUEN;01/02/2003;0;3985;3985;;;SEINE-MARITIME;
7654003;Musée Flaubert et d'Histoire de la Médecine;2010;HAUTE-NORMANDIE;ROUEN;01/02/2003;4327;5250;9577;;;SEINE-MARITIME;
4410902;Musée d'Art de Nantes;2010;PAYS DE LA LOIRE;NANTES;06/01/2002;48299;79674;127973;;;LOIRE-ATLANTIQUE;
4410904;Musée du Château des Ducs de Bretagne;2010;PAYS DE LA LOIRE;NANTES;01/02/2003;93303;95376;188679;;;LOIRE-ATLANTIQUE;
4417501;Musée du Chaume/Kerhinet - PNR Brière;2010;PAYS DE LA LOIRE;SAINT-LYPHARD;01/02/2003;0;50349;50349;;;LOIRE-ATLANTIQUE;"4416801 ; 4417501 ; 4417601"
4909901;Musée d'Art et d'Histoire;2010;PAYS DE LA LOIRE;CHOLET;06/04/2002;1572;14419;15991;;;MAINE-ET-LOIRE;
5313001;Musée du Vieux Château;2010;PAYS DE LA LOIRE;LAVAL;01/02/2003;6609;12188;18797;;;MAYENNE;
8501201;Ecomusée du Marais Breton Vendéen;2010;PAYS DE LA LOIRE;LA BARRE-DE-MONTS;01/02/2003;21994;9202;31196;;;VENDEE;
8515401;Musée Clemenceau et de Lattre-de-Tassigny;2010;PAYS DE LA LOIRE;MOUILLERON-EN-PAREDS;06/01/2002;1571;4605;6176;;;VENDEE;
0272201;Musée Municipal de Soissons;2010;PICARDIE;SOISSONS;01/02/2003;0;25603;25603;;;AISNE;
0273801;Musée de la Résistance et de la Déportation;2010;PICARDIE;TERGNIER;01/02/2003;19013;0;19013;;;AISNE;
6015901;Musée du Château de Compiègne;2010;PICARDIE;COMPIEGNE;06/01/2002;36512;51498;88010;;;OISE;"6015903 ; 6015901"
6066401;Musée Archéologique de la région de Breteuil;2010;PICARDIE;VENDEUIL-CAPLY;01/02/2003;;;;F;;OISE;
8002101;Musée de Picardie;2010;PICARDIE;AMIENS;06/01/2002;8620;31702;40322;;;SOMME;
1610202;Musée des Arts du Cognac (Annexe musée municipal);2010;POITOU-CHARENTES;COGNAC;01/02/2003;6716;5316;12032;;;CHARENTE;
1716801;Musée Régional de Fouras;2010;POITOU-CHARENTES;FOURAS;01/02/2003;4993;1468;6461;;;CHARENTE-MARITIME;
1700401;Musée Napoléonien et Africain;2010;POITOU-CHARENTES;ILE D'AIX;06/01/2002;12778;10606;23384;;;CHARENTE-MARITIME;
1730006;Muséum d'Histoire Naturelle;2010;POITOU-CHARENTES;LA ROCHELLE;06/01/2002;9254;32422;41676;;;CHARENTE-MARITIME;
1741503;Musée Archéologique;2010;POITOU-CHARENTES;SAINTES;01/02/2003;1118;41690;42808;;;CHARENTE-MARITIME;
7904901;Musée de Bressuire;2010;POITOU-CHARENTES;BRESSUIRE;01/02/2003;0;4722;4722;;;DEUX-SEVRES;
7919104;Musée Bernard d’Agesci;2010;POITOU-CHARENTES;NIORT;01/02/2003;3048;9055;12103;;;DEUX-SEVRES;
8613701;Musée Charbonneau-Lassay;2010;POITOU-CHARENTES;LOUDUN;01/02/2003;0;538;538;;;VIENNE;
8619403;Musée de l'hypogée des Dunes;2010;POITOU-CHARENTES;POITIERS;06/01/2002;;;;F;;VIENNE;
0416601;Musée Archéologique;2010;PROVENCE-ALPES-CÔTE D'AZUR;RIEZ-LA-ROMAINE;01/02/2003;618;706;1324;;;ALPES DE HAUTE PROVENCE;
0608811;Musée National Marc Chagall;2010;PROVENCE-ALPES-CÔTE D'AZUR;NICE;06/01/2002;100268;50708;150976;;;ALPES-MARITIMES;
0608810;Musée Archéologique - Site de Terra Amata;2010;PROVENCE-ALPES-CÔTE D'AZUR;NICE;01/02/2003;0;16897;16897;;;ALPES-MARITIMES;
1300102;Musée du Parlement de Provence et du Vieil Aix;2010;PROVENCE-ALPES-CÔTE D'AZUR;AIX-EN-PROVENCE;01/02/2003;0;28335;28335;;;BOUCHES DU RHONE;
1300103;Musée des Tapisseries;2010;PROVENCE-ALPES-CÔTE D'AZUR;AIX-EN-PROVENCE;01/02/2003;4267;18729;22996;;;BOUCHES DU RHONE;
1300403;Musée Réattu;2010;PROVENCE-ALPES-CÔTE D'AZUR;ARLES;01/02/2003;9898;26393;36291;;;BOUCHES DU RHONE;
1300405;Musée Départemental de l'Arles Antique;2010;PROVENCE-ALPES-CÔTE D'AZUR;ARLES;01/02/2003;170029;153108;323137;;;BOUCHES DU RHONE;
1302201;Musée Municipal Méditerranéen de Cassis A.T.P.;2010;PROVENCE-ALPES-CÔTE D'AZUR;CASSIS;01/02/2003;64;4324;4388;;;BOUCHES DU RHONE;
1302801;Musée Ciotaden;2010;PROVENCE-ALPES-CÔTE D'AZUR;LA CIOTAT;01/02/2003;2968;3148;6116;;;BOUCHES DU RHONE;
1301104;Fondation Louis Jou;2010;PROVENCE-ALPES-CÔTE D'AZUR;LES-BAUX-DE-PROVENCE;01/02/2003;800;1600;2400;;;BOUCHES DU RHONE;
1305505;Musée d'Histoire de Marseille;2010;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;01/02/2003;10325;29557;39882;;;BOUCHES DU RHONE;
1305502;Musée du Vieux Marseille;2010;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;01/02/2003;;;;F;;BOUCHES DU RHONE;
1305507;Musée d'Archéologie Méditerranéenne;2010;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;01/02/2003;5736;22957;28693;;;BOUCHES DU RHONE;
1320601;Musée Cantini;2010;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;01/02/2003;7878;16475;24353;;;BOUCHES DU RHONE;
1310302;Musée de Salon et de la Crau;2010;PROVENCE-ALPES-CÔTE D'AZUR;SALON-DE-PROVENCE;01/02/2003;0;17221;17221;;;BOUCHES DU RHONE;
8300201;Musée des tourneurs sur Bois;2010;PROVENCE-ALPES-CÔTE D'AZUR;AIGUINES;01/02/2003;;;;F;;VAR;
8306102;Musée des Troupes de Marine;2010;PROVENCE-ALPES-CÔTE D'AZUR;FREJUS;05/07/2006;0;16027;16027;;;VAR;
8403503;Musée Jouve;2010;PROVENCE-ALPES-CÔTE D'AZUR;CAVAILLON;01/02/2003;;;;F;;VAUCLUSE;
8403502;Musée de l'Hôtel Dieu;2010;PROVENCE-ALPES-CÔTE D'AZUR;CAVAILLON;01/02/2003;2273;0;2273;;;VAUCLUSE;
8404201;Musée Marc Deydier;2010;PROVENCE-ALPES-CÔTE D'AZUR;CUCURON;01/02/2003;0;7323;7323;;;VAUCLUSE;
8413901;Musée-Bibliothèque François Pétrarque;2010;PROVENCE-ALPES-CÔTE D'AZUR;FONTAINE-DE-VAUCLUSE;01/02/2003;2773;1757;4530;;;VAUCLUSE;
8406801;Musée Philippe de Girard;2010;PROVENCE-ALPES-CÔTE D'AZUR;LOUMARIN - CADENET;01/02/2003;;;;F;;VAUCLUSE;
0105302;Musée Départemental des Pays De l'Ain;2010;RHONE-ALPES;BOURG-EN-BRESSE;01/02/2003;;;;;;AIN;
0119201;Musée Archéologique;2010;RHONE-ALPES;IZERNORE;01/02/2003;295;430;725;;;AIN;
0121801;Musée du Bugey-Valmorey;2010;RHONE-ALPES;LOCHIEU;01/02/2003;2017;2068;4085;;;AIN;
0130501;Musée Chintreuil;2010;RHONE-ALPES;PONT-DE-VAUX;01/02/2003;4745;1238;5983;;;AIN;
0134301;Musée de la Bresse - Domaine des Planons;2010;RHONE-ALPES;SAINT-CYR-SUR-MENTHON;01/02/2003;13156;7963;21119;;;AIN;
0138301;Musée Louis Jourdan;2010;RHONE-ALPES;SAINT-PAUL-DE-VARAX;01/02/2003;;;;F;;AIN;
0731601;Musée et Site Archéologiques;2010;RHONE-ALPES;SOYONS;01/02/2003;11095;2190;13285;;;ARDECHE;
0732401;Musée du Rhône;2010;RHONE-ALPES;TOURNON-SUR-RHÔNE;01/02/2003;6738;6621;13359;;;ARDECHE;
2628101;Musée International de la Chaussure;2010;RHONE-ALPES;ROMANS;01/02/2003;19094;16756;35850;;;DRÔME;
7422501;Notre histoire, Musée de Rumilly;2010;RHONE-ALPES;RUMILLY;01/02/2003;;;;F;;HAUTE-SAVOIE;
3815101;Musée Géo-Charles;2010;RHONE-ALPES;ECHIROLLES;01/02/2003;0;6190;6190;;;ISERE;
3818505;Musée de Grenoble;2010;RHONE-ALPES;GRENOBLE;06/01/2002;55992;112440;168432;;;ISERE;
3818502;Musée Dauphinois;2010;RHONE-ALPES;GRENOBLE;01/02/2003;0;57205;57205;;;ISERE;
3819001;Maison du Patrimoine de Hières-sur-Amby;2010;RHONE-ALPES;HIERES SUR AMBY;01/02/2003;4550;1622;6172;;;ISERE;
3851601;Musée Hébert;2010;RHONE-ALPES;LA TRONCHE;01/02/2003;0;27852;27852;;;ISERE;
4200301;Musée Alice Taverne;2010;RHONE-ALPES;AMBIERLE;01/02/2003;4078;641;4719;;;LOIRE;
4205203;Musée Hospitalier;2010;RHONE-ALPES;CHARLIEU;01/02/2003;2777;1386;4163;;;LOIRE;
4205901;Atelier - Musée du Chapeau;2010;RHONE-ALPES;CHAZELLES-SUR-LYON;01/02/2003;10486;3638;14124;;;LOIRE;
4221802;Musée d'Art et d'Industrie;2010;RHONE-ALPES;SAINT-ETIENNE;01/02/2003;20486;19628;40114;;;LOIRE;
4221801;Musée d'Art Moderne et Contemporain;2010;RHONE-ALPES;SAINT-ETIENNE;01/02/2003;27348;23231;50579;;;LOIRE;
4223001;Musée Municipal;2010;RHONE-ALPES;SAINT-GERMAIN-LAVAL;01/02/2003;;;;NC;;LOIRE;
4227901;Musée des Civilisations : Daniel Pouget;2010;RHONE-ALPES;SAINT-JUST-SAINT-RAMBERT;01/02/2003;3123;7751;10874;;;LOIRE;
6901801;Musée Folklorique et Traditions Populaires Marius Audin;2010;RHONE-ALPES;BEAUJEU;01/02/2003;1895;728;2623;;;RHÔNE;
6912301;Musée Historique des Tissus;2010;RHONE-ALPES;LYON;01/02/2003;51937;29766;81703;;;RHÔNE;"6912301 ; 6912302"
6938201;Musée des Hospices Civils de Lyon;2010;RHONE-ALPES;LYON;01/02/2003;4775;6254;11029;;;RHÔNE;
9750202;Musée Municipal;2010;ST PIERRE ET MIQUELON;SAINT-PIERRE ET MIQUELON;01/02/2003;1621;1306;2927;;;SAINT-PIERRE ET MIQUELON;
6702101;Musée de la Folie Marco;2011;ALSACE;BARR;01/02/2003;2461;2771;5232;;;BAS-RHIN;
6706101;Musée de Bouxwiller et du pays de hanau;2011;ALSACE;BOUXWILLER;01/02/2003;884;110;994;;;BAS-RHIN;
6748202;Musée Archéologique;2011;ALSACE;STRASBOURG;06/01/2002;9441;31445;40886;;;BAS-RHIN;
6748210;Musée Zoologique de Strasbourg;2011;ALSACE;STRASBOURG;01/02/2003;9057;23312;32369;;;BAS-RHIN;
6748206;Musée de l'Œuvre Notre-Dame;2011;ALSACE;STRASBOURG;01/02/2003;9858;23662;33520;;;BAS-RHIN;
6751301;Musée J.F. Oberlin;2011;ALSACE;WALDERSBACH;01/02/2003;20092;7266;27358;;;BAS-RHIN;
6803601;Musée Gallo-Romain;2011;ALSACE;BIESHEIM;01/02/2003;693;1844;2537;;;HAUT-RHIN;
6806601;Musée d'Unterlinden;2011;ALSACE;COLMAR;01/02/2003;151000;26100;177100;;;HAUT-RHIN;
6811201;Musée Théodore Deck et des Pays du Florival;2011;ALSACE;GUEBWILLER;01/02/2003;1388;4189;5577;;;HAUT-RHIN;
6814901;Musée Historique et Militaire de Huningue;2011;ALSACE;HUNINGE;01/02/2003;172;233;405;;;HAUT-RHIN;
6816401;Musée du Vignoble et des Vins d'Alsace;2011;ALSACE;KAYSERSBERG VIGNOBLE;01/02/2003;3586;0;3586;;;HAUT-RHIN;
6824801;Maison du Sundgau - Musée Paysan;2011;ALSACE;OLTINGUE;01/02/2003;1169;183;1352;;;HAUT-RHIN;
6834301;Ecomusée d'Alsace;2011;ALSACE;UNGERSHEIM;01/02/2003;180774;0;180774;;;HAUT-RHIN;
2432203;Musée Gallo-Romain de Vesunna;2011;AQUITAINE;PERIGUEUX;23/10/2009;18665;11695;30360;;;DORDOGNE;
2437901;Musée du Site Médiéval;2011;AQUITAINE;SAINT-AVIT-SENIEUR;01/02/2003;;;;F;;DORDOGNE;
3306301;CAPC Musée d'Art Contemporain de Bordeaux;2011;AQUITAINE;BORDEAUX;01/02/2003;38405;108598;147003;;;GIRONDE;
3335201;Musée Municipal;2011;AQUITAINE;LA REOLE;01/02/2003;;;;F;;GIRONDE;
4008801;Musée de Borda;2011;AQUITAINE;DAX;01/02/2003;2671;6757;9428;;;LANDES;
4719501;Musée du Château Henri IV;2011;AQUITAINE;NERAC;01/02/2003;19628;8086;27714;;;LOT ET GARONNE;
6410203;Muséum d'Histoire Naturelle;2011;AQUITAINE;BAYONNE;01/02/2003;0;23514;23514;;;PYRÉNÉES ATLANTIQUES;
6424901;Musée Municipal de Guéthary;2011;AQUITAINE;GUETHARY;01/02/2003;836;1795;2631;;;PYRÉNÉES ATLANTIQUES;
0304801;Musée Charles-Louis Philippe;2011;AUVERGNE;CERILLY;01/02/2003;209;76;285;;;ALLIER;
0319001;Musée Anne de Beaujeu;2011;AUVERGNE;MOULINS;01/02/2003;27441;0;27441;;;ALLIER;
0319501;Musée Rieckotter;2011;AUVERGNE;NERIS-LES-BAINS;01/02/2003;900;620;1520;;;ALLIER;
1501401;Musée des Sciences;2011;AUVERGNE;AURILLAC;01/02/2003;4630;8600;13230;;;CANTAL;
1518701;Musée de la Haute Auvergne;2011;AUVERGNE;SAINT-FLOUR;01/02/2003;2801;2171;4972;;;CANTAL;
6311303;Muséum d'Histoire Naturelle Henri-Lecoq;2011;AUVERGNE;CLERMONT-FERRAND;06/01/2002;2348;15165;17513;;;PUY DE DÔME;
6321101;Musée des Pénitents Blancs;2011;AUVERGNE;MARSAC-EN-LIVRADOIS;01/02/2003;172;22;194;;;PUY DE DÔME;
6330003;Musée Régional d'Auvergne;2011;AUVERGNE;RIOM;01/02/2003;837;3429;4266;;;PUY DE DÔME;
6347001;Musée Municipal Marcel Sahut;2011;AUVERGNE;VOLVIC;01/02/2003;0;1586;1586;;;PUY DE DÔME;
2105402;Musée des Beaux-Arts;2011;BOURGOGNE;BEAUNE;01/02/2003;3097;2047;5144;;;CÔTE D’OR;
2105404;Musée E.J Marey;2011;BOURGOGNE;BEAUNE;01/02/2003;;;;F;;CÔTE D’OR;
2115401;Musée du Pays Châtillonnais - Trésor de Vix;2011;BOURGOGNE;CHATILLON-SUR-SEINE;01/02/2003;18131;6271;24402;;;CÔTE D’OR;
2123101;Musée François Rude;2011;BOURGOGNE;DIJON;01/02/2003;0;42373;42373;;;CÔTE D’OR;
2123103;Musée Magnin;2011;BOURGOGNE;DIJON;06/01/2002;6016;9275;15291;;;CÔTE D’OR;
2123102;Musée Archéologique;2011;BOURGOGNE;DIJON;01/02/2003;0;26872;26872;;;CÔTE D’OR;
2123104;Musée des Beaux-Arts;2011;BOURGOGNE;DIJON;06/01/2002;2146;141285;143431;;;CÔTE D’OR;
2142502;Musée des Beaux-Arts;2011;BOURGOGNE;MONTBARD;01/02/2003;0;723;723;;;CÔTE D’OR;
5806201;Musée du Septennat;2011;BOURGOGNE;CHATEAU-CHINON;01/02/2003;12113;4189;16302;;;NIÈVRE;
5806202;Musée du Costume;2011;BOURGOGNE;CHATEAU-CHINON;01/02/2003;5115;1823;6938;;;NIÈVRE;
5821501;Musée Ernest Guédon;2011;BOURGOGNE;POUILLY-SUR-LOIRE;01/02/2003;;;;F;;NIÈVRE;
7101403;Musée Lapidaire Saint-Nicolas;2011;BOURGOGNE;AUTUN;01/02/2003;;;;F;;SAONE ET LOIRE;
7101404;Museum d'Histoire Naturelle Jacques de La Comble;2011;BOURGOGNE;AUTUN;06/01/2002;2383;2599;4982;;;SAONE ET LOIRE;
7113701;Musée d'Art et d'Archéologie;2011;BOURGOGNE;CLUNY;01/02/2003;7136;16141;23277;;;SAONE ET LOIRE;
7115301;Musée de l'Homme et de l'Industrie - Ecomusée de la Communauté Le Creusot-Monceau-Les-Mines;2011;BOURGOGNE;LE CREUSOT;01/02/2003;9809;3461;13270;;;SAONE ET LOIRE;
7134201;Musée Eucharistique du Hiéron;2011;BOURGOGNE;PARAY-LE-MONIAL;01/02/2003;4125;5316;9441;;;SAONE ET LOIRE;
7137301;Musée du Terroir;2011;BOURGOGNE;ROMENAY;01/02/2003;2269;1182;3451;;;SAONE ET LOIRE;
7156601;Maison du Blé et du Pain;2011;BOURGOGNE;VERDUN-SUR-LE-DOUBS;01/02/2003;2554;1860;4414;;;SAONE ET LOIRE;
8938701;Musée Muncipal;2011;BOURGOGNE;SENS;01/02/2003;4673;36248;40921;;;YONNE;
8944601;Musée Zervos - Maison Romain Rolland;2011;BOURGOGNE;VEZELAY;01/02/2003;8696;2726;11422;;;YONNE;
2209301;Musée Mathurin Meheut;2011;BRETAGNE;LAMBALLE;02/05/2002;4845;1319;6164;;;COTES D'ARMOR;
2923201;Musée des Beaux-Arts;2011;BRETAGNE;QUIMPER;01/02/2003;80161;39210;119371;;;FINISTERE;
3518801;Ecomusée du Pays de Montfort;2011;BRETAGNE;MONTFORT-SUR-MEU;01/02/2003;4735;0;4735;;;ILE ET VILAINE;
3523803;Ecomusée du Pays de Rennes;2011;BRETAGNE;RENNES;01/02/2003;13434;30400;43834;;;ILE ET VILAINE;
1803301;Musée Estève;2011;CENTRE;BOURGES;01/02/2003;0;14735;14735;;;CHER;
3604601;Musée George Sand et de la Vallée Noire;2011;CENTRE;LA CHATRE;01/02/2003;3156;872;4028;;;INDRE;
3711501;"""Maison Musée"" René Descartes";2011;CENTRE;DESCARTES;01/02/2003;1607;473;2080;;;INDRE ET LOIRE;
3724201;Ecomusée du Véron;2011;CENTRE;SAVIGNY-EN-VERON;18/07/2002;5764;2341;8105;;;INDRE ET LOIRE;
4101804;Maison de la Magie;2011;CENTRE;BLOIS;01/02/2003;70223;18586;88809;;;LOIR ET CHER;
4101801;Château Musées de Blois;2011;CENTRE;BLOIS;01/02/2003;257326;30397;287723;;;LOIR ET CHER;
4502801;Musée Daniel Vannier;2011;CENTRE;BEAUGENCY;01/02/2003;;;;F;;LOIRET;
4520301;Musée Gaston Couté;2011;CENTRE;MEUNG-SUR-LOIRE;01/02/2003;0;2171;2171;;;LOIRET;
0810503;Musée de l'Ardenne;2011;CHAMPAGNE-ARDENNES;CHARLEVILLE-MEZIERES;01/02/2003;5370;45820;51190;;;ARDENNES;
0840901;Musée du Château-Fort;2011;CHAMPAGNE-ARDENNES;SEDAN;01/02/2003;53840;0;53840;;;ARDENNES;
1003301;Musée Municipal;2011;CHAMPAGNE-ARDENNES;BAR-SUR-AUBE;01/02/2003;;;;F;;AUBE;
1038705;Maison de l'Outil  et de la Pensée Ouvrière;2011;CHAMPAGNE-ARDENNES;TROYES;01/02/2003;11651;2559;14210;;;AUBE;
1038706;Musée d'Art Moderne;2011;CHAMPAGNE-ARDENNES;TROYES;01/02/2003;18326;16993;35319;;;AUBE;
5226902;Musée d'Art et d'Histoire;2011;CHAMPAGNE-ARDENNES;LANGRES;01/02/2003;1908;6153;8061;;;HAUTE-MARNE;
2A00403;Musée Palais Fesch;2011;CORSE;AJACCIO;01/02/2003;25926;13857;39783;;;CORSE DU SUD;
2505604;Musée Comtois;2011;FRANCHE-COMTE;BESANCON;01/02/2003;;;;;;DOUBS;"2505607 ; 2505604"
2505601;Musée des Beaux-Arts et d'Archéologie;2011;FRANCHE-COMTE;BESANCON;06/01/2002;6101;48110;54211;;;DOUBS;
2538802;Musée du Château des Ducs de Wurtemberg;2011;FRANCHE-COMTE;MONTBELIARD;01/02/2003;8050;16261;24311;;;DOUBS;
3909701;Musée Municipal d'Archéologie;2011;FRANCHE-COMTE;CHAMPAGNOLE;01/02/2003;290;448;738;;;JURA;
3947801;Musée de l'Abbaye/Donations Guy Bardone - René Genis;2011;FRANCHE-COMTE;SAINT-CLAUDE;01/02/2003;5517;5590;11107;;;JURA;
3950002;Musée Max Claudet;2011;FRANCHE-COMTE;SALINS-LES-BAINS;01/02/2003;;;;F;;JURA;
9001001;Musée d'Art et d'Histoire;2011;FRANCHE-COMTE;BELFORT;01/02/2003;10889;3956;14845;;;TERRITOIRE DE BELFORT;
9201203;Musée Départemental Albert-Kahn;2011;ILE-DE-FRANCE;BOULOGNE-BILLANCOURT;01/02/2003;103264;40210;143474;;;HAUTS DE SEINE;
9206303;Musée d'Histoire Locale - Mémoire de la Ville (et musée Franco-Suisse);2011;ILE-DE-FRANCE;RUEIL-MALMAISON;01/02/2003;0;1700;1700;;;HAUTS DE SEINE;
9207201;Etablissement public Sèvres - Cité de la céramique;2011;ILE-DE-FRANCE;SEVRES;06/01/2002;20476;18804;39280;;;HAUTS DE SEINE;
7510503;Grande Galerie de l'Evolution (Muséum National d'Histoire Naturelle);2011;ILE-DE-FRANCE;PARIS;06/01/2002;398316;339307;737623;;;PARIS;
7510502;Galerie de Minéralogie et de Géologie (Muséum d'Histoire Naturelle);2011;ILE-DE-FRANCE;PARIS;06/01/2002;;;;F;;PARIS;
7510705;Etablissement public du musée d'Orsay et de l'Orangerie - Musée d'Orsay;2011;ILE-DE-FRANCE;PARIS;06/01/2002;1848726;1295723;3144449;;;PARIS;
7510603;Etablissement public du musée d'Orsay et de l'Orangerie - Musée Hébert;2011;ILE-DE-FRANCE;PARIS;06/01/2002;;;;F;;PARIS;
7511502;Musée Bourdelle;2011;ILE-DE-FRANCE;PARIS;08/07/2004;81804;40720;122524;;;PARIS;
7510802;Musée de la Musique;2011;ILE-DE-FRANCE;PARIS;06/01/2002;189123;57295;246418;;;PARIS;
7510106;Musée du Louvre;2011;ILE-DE-FRANCE;PARIS;06/01/2002;5451295;3212697;8663992;;;PARIS;
7510305;Musée National Picasso;2011;ILE-DE-FRANCE;PARIS;06/01/2002;;;;F;;PARIS;
7510516;Musée du Service de Santé des Armées du Val-de-Grâce;2011;ILE-DE-FRANCE;PARIS;06/12/2006;;;;F;;PARIS;
7710802;Musée des Transports Urbains, Interurbains et Ruraux;2011;ILE-DE-FRANCE;CHELLES;01/02/2003;;;;F;;SEINE ET MARNE;
7713201;Maison Natale de Louis Braille;2011;ILE-DE-FRANCE;COUPVRAY;01/02/2003;3905;1473;5378;;;SEINE ET MARNE;
7714201;Musée Municipal;2011;ILE-DE-FRANCE;CRECY-LA-CHAPELLE;01/02/2003;;;;F;;SEINE ET MARNE;
7718602;Musée d'Art et d'Histoire Militaire;2011;ILE-DE-FRANCE;FONTAINEBLEAU;01/02/2003;;;;F;;SEINE ET MARNE;
7728402;Musée de la Grande Guerre du Pays de Meaux;2011;ILE-DE-FRANCE;MEAUX;15/03/2007;16691;11629;28320;;;SEINE ET MARNE;
7731601;Musée Municipal;2011;ILE-DE-FRANCE;MORET-SUR-LOING;01/02/2003;0;2532;2532;;;SEINE ET MARNE;
7740501;Musée des Pays de Seine-et-Marne;2011;ILE-DE-FRANCE;SAINT-CYR-SUR-MORIN;01/02/2003;3689;4433;8122;;;SEINE ET MARNE;
9304801;Musée de l'Histoire Vivante;2011;ILE-DE-FRANCE;MONTREUIL-SOUS-BOIS;01/02/2003;1836;2001;3837;;;SEINE SAINT-DENIS;
9403401;Ecomusée du Val de Bièvre;2011;ILE-DE-FRANCE;FRESNES;01/02/2003;0;11960;11960;;;VAL DE MARNE;
9550002;Musée Camille Pissarro;2011;ILE-DE-FRANCE;PONTOISE;01/02/2003;0;4903;4903;;;VAL D'OISE;
9535101;Musée Intercommunal d'Histoire et d'Archéologie de Louvres;2011;ILE-DE-FRANCE;ROISSY-EN-FRANCE;01/02/2003;6865;4432;11297;;;VAL D'OISE;
7835601;Musée National de Port Royal des Champs;2011;ILE-DE-FRANCE;MAGNY-LES-HAMEAUX;06/01/2002;6055;14164;20219;;;YVELINES;
7838401;Musée Zola-Dreyfus;2011;ILE-DE-FRANCE;MEDAN;23/10/2009;6574;507;7081;;;YVELINES;
7851702;Musée Rambolitrain;2011;ILE-DE-FRANCE;RAMBOUILLET;01/02/2003;14493;2550;17043;;;YVELINES;
7864602;Etablissement Public du Musée et du Domaine National de Versailles;2011;ILE-DE-FRANCE;VERSAILLES;06/01/2002;4991002;1755196;6746198;;;YVELINES;
9743501;Musée Historique de Villèle;2011;LA REUNION;SAINT-GILLES-LES-HAUTS;01/02/2003;18762;24897;43659;;;REUNION;
1106901;Musée des Beaux-Arts;2011;LANGUEDOC-ROUSSILLON;CARCASSONNE;01/02/2003;0;45739;45739;;;AUDE;
1107601;Musée Archéologique du Lauragais;2011;LANGUEDOC-ROUSSILLON;CASTELNAUDARY;01/02/2003;987;884;1871;;;AUDE;
